"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"1170","ENSMUSG00000094133",1.30080109730467,-0.356467756683822,5.70129681585026,0.016952383094548,0.183152217354823,13,9,16,11,33,52,"Olfr1431","olfactory receptor 1431"
"1206","ENSMUSG00000062037",0.437822157204507,4.1741721588571,5.6134727888162,0.0178229066975366,0.189552366806353,343,445,761,545,609,666,"Olfr285","olfactory receptor 285"
"1209","ENSMUSG00000075091",0.740927715205954,1.42101868680415,5.60700730090762,0.0178887896078591,0.189552366806353,51,67,72,121,94,77,"Olfr1233","olfactory receptor 1233"
"1219","ENSMUSG00000107822",0.990061798929151,0.508118666994222,5.58178870749719,0.0181481778795587,0.190469447840702,18,36,34,46,32,88,"Olfr1358","olfactory receptor 1358"
"1287","ENSMUSG00000091531",1.05119075305442,-0.0114036732405663,5.43269072520474,0.0197632055340338,0.205462759419861,15,17,28,37,45,30,"Olfr102","olfactory receptor 102"
"1362","ENSMUSG00000069998",-0.93608179115183,0.733739900487939,5.23740637114168,0.0221062073357989,0.227673275551873,46,44,124,33,30,28,"Olfr372","olfactory receptor 372"
"1408","ENSMUSG00000096365",0.81290034951274,3.12021152917768,5.13353320393075,0.0234679091319042,0.239459591327393,88,280,273,371,338,237,"Olfr1463","olfactory receptor 1463"
"1430","ENSMUSG00000044994",0.596295615700544,2.70835470634716,5.08702450724002,0.0241055170783439,0.243642635928909,64,244,227,144,276,250,"Olfr1426","olfactory receptor 1426"
"1445","ENSMUSG00000066672",0.923579290832306,0.586865736821185,5.06446718921699,0.0244212114684316,0.243642635928909,10,38,58,41,44,79,"Olfr417","olfactory receptor 417"
"1451","ENSMUSG00000044798",-0.584399176702123,1.98491168777443,5.05597738001313,0.0245411366498266,0.243642635928909,109,152,199,71,105,100,"Olfr923","olfactory receptor 923"
"1491","ENSMUSG00000075144",3.81927477633613,-3.45905289985445,5.00431643325248,0.0252841863710379,0.248778333757891,0,0,0,0,2,3,"Olfr1156","olfactory receptor 1156"
