"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"5","ENSMUSG00000043314",2.10859732731108,5.14970037440864,75.285933400717,4.07250747480744e-18,4.4879032372378e-15,210,238,231,716,546,1405,"Olfr30","olfactory receptor 30"
"7","ENSMUSG00000057050",2.55290168559761,4.05039704192095,57.2079053961138,3.9209196646996e-14,2.16042673524948e-11,59,75,77,205,230,859,"Olfr397","olfactory receptor 397"
"9","ENSMUSG00000062712",1.76623795200635,4.27961724948059,55.5062627085349,9.31617376988903e-14,3.4221411648059e-11,117,194,181,535,416,438,"Olfr531","olfactory receptor 531"
"12","ENSMUSG00000063881",2.21681160484415,4.2145429332356,46.8281709155238,7.74914502963012e-12,2.1348894556631e-09,86,129,106,369,229,825,"Olfr376","olfactory receptor 376"
"24","ENSMUSG00000071629",2.36189776129124,1.91532262231258,34.8562778327009,3.54963162108948e-09,7.82338809288121e-07,21,13,23,84,28,186,"Olfr1477","olfactory receptor 1477"
"29","ENSMUSG00000094588",3.12499670776657,0.895263255451169,33.5198507220528,7.0540365915452e-09,1.2955913873138e-06,9,0,13,39,29,80,"Olfr898","olfactory receptor 898"
"35","ENSMUSG00000044798",2.23005524171484,3.76034504980376,31.1263843888324,2.41762792096318e-08,3.80603709843061e-06,38,70,72,91,161,780,"Olfr923","olfactory receptor 923"
"40","ENSMUSG00000075190",2.47966358713751,1.67810125434333,30.2140905536666,3.86888432725894e-08,4.93001732251679e-06,12,16,16,58,31,163,"Olfr1054","olfactory receptor 1054"
"41","ENSMUSG00000056184",2.45859193283193,0.882272158115419,30.1367290151518,4.0263299367197e-08,4.93001732251679e-06,9,9,11,34,39,66,"Olfr283","olfactory receptor 283"
"44","ENSMUSG00000075174",2.31943752152886,2.08006026846012,29.8588459387458,4.64671950920192e-08,5.12068489914052e-06,17,29,24,108,44,179,"Olfr1087","olfactory receptor 1087"
"52","ENSMUSG00000111306",2.13084541264255,3.02972410445456,27.695241274145,1.42011624468595e-07,1.42269827422174e-05,30,94,50,226,120,266,"Olfr1065","olfactory receptor 1065"
"58","ENSMUSG00000062128",2.51630731050163,2.95593088056345,27.3757192676633,1.67521484197076e-07,1.42435776174341e-05,31,58,26,187,80,353,"Olfr20","olfactory receptor 20"
"59","ENSMUSG00000096840",1.48679389948328,3.95924246737872,27.369884806039,1.68027685142145e-07,1.42435776174341e-05,105,142,168,318,171,588,"Olfr136","olfactory receptor 136"
