"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"16786","ENSMUSG00000094488",0.395297390606292,0.716228431689645,0.571289373370587,0.449747008216256,0.955783220973264,108,13,24,88,18,57,"Olfr393","olfactory receptor 393"
"16794","ENSMUSG00000045474",0.263032250962068,1.9115054539432,0.570639773416441,0.45000479943194,0.955783220973264,159,51,97,199,62,121,"Olfr1368","olfactory receptor 1368"
"16799","ENSMUSG00000096436",-0.412854139133585,0.401855773628472,0.570381881329379,0.450107206819936,0.955783220973264,123,15,15,71,10,20,"Olfr1437","olfactory receptor 1437"
"16800","ENSMUSG00000049010",0.545582338443236,0.394605369122222,0.570305687796267,0.450137469768715,0.955783220973264,110,3,21,44,14,51,"Olfr982","olfactory receptor 982"
"16819","ENSMUSG00000094119",0.370165681170786,0.440742136214677,0.568022501011846,0.451045793524138,0.955870123968462,82,8,25,106,13,30,"Olfr612","olfactory receptor 612"
"16924","ENSMUSG00000074945",0.826927973697147,-2.1149997306204,0.560237268376278,0.454164659337104,0.960632350459671,11,2,0,12,4,2,"Olfr1314","olfactory receptor 1314"
"16981","ENSMUSG00000109497",2.01366035423987,-3.13539799604384,0.556250882862325,0.455774775320198,0.96219119234264,0,1,0,7,0,1,"Olfr492","olfactory receptor 492"
"17034","ENSMUSG00000093942",0.327220793362273,1.25124516296958,0.55225599224037,0.457397359339141,0.963770344152454,142,20,52,110,48,67,"Olfr46","olfactory receptor 46"
"17140","ENSMUSG00000062142",0.378810127407378,0.335617967023772,0.544219092978885,0.460689438044228,0.965663398293151,62,7,37,68,18,38,"Olfr569","olfactory receptor 569"
"17201","ENSMUSG00000068947",-0.529839073432459,-0.646532857761426,0.539002114409796,0.462846577030946,0.965663398293151,25,7,25,12,4,29,"Olfr366","olfactory receptor 366"
"17220","ENSMUSG00000096757",0.513991461184147,0.427016628501508,0.537479058050466,0.463479368358684,0.965663398293151,107,4,20,47,12,58,"Olfr251","olfactory receptor 251"
"17223","ENSMUSG00000034583",0.261771049923961,2.28798766662073,0.537266511285422,0.463567785753998,0.965663398293151,248,65,105,233,94,150,"Olfr1347","olfactory receptor 1347"
"17240","ENSMUSG00000111306",0.294371586626808,1.05272888527796,0.536107738344981,0.464050297384547,0.965663398293151,107,20,47,138,26,57,"Olfr1065","olfactory receptor 1065"
"17278","ENSMUSG00000067971",0.24118286654595,2.85540959200709,0.532104588738324,0.465723388213014,0.965663398293151,450,50,185,560,104,137,"Olfr1321","olfactory receptor 1321"
"17287","ENSMUSG00000096273",0.683155187780053,-1.49779576076508,0.53146837809956,0.465990176283574,0.965663398293151,19,3,1,24,3,6,"Olfr1474","olfactory receptor 1474"
"17290","ENSMUSG00000036647",0.244729656087083,2.9526950412484,0.531353255967428,0.466038477637354,0.965663398293151,465,85,149,495,92,238,"Olfr6","olfactory receptor 6"
"17328","ENSMUSG00000044286",0.558300771090392,0.233997865608615,0.527485553634419,0.467665907441095,0.965663398293151,98,3,9,67,3,46,"Olfr221","olfactory receptor 221"
"17334","ENSMUSG00000047050",0.617430981733856,-1.50500421590383,0.526898987575738,0.467913515146249,0.965663398293151,7,3,9,8,5,18,"Olfr914","olfactory receptor 914"
"17380","ENSMUSG00000059595",0.411475450299339,-0.0713621956350543,0.523509004484035,0.469348666826233,0.965663398293151,41,14,15,49,19,25,"Olfr935","olfactory receptor 935"
"17400","ENSMUSG00000063350",0.417600974959555,0.879126586347759,0.521949773452703,0.470011147183112,0.965663398293151,167,12,16,93,23,46,"Olfr874","olfactory receptor 874"
