"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"2","ENSMUSG00000050763",2.42808833121859,5.49348094070444,97.9138845422268,4.36978926032845e-23,4.81550776488195e-20,244,254,244,1080,2386,1167,"Olfr1395","olfactory receptor 1395"
"3","ENSMUSG00000062712",2.3460004179551,5.05427467723188,81.7634699778998,1.53387607257602e-19,8.45165715989387e-17,219,229,134,709,1931,823,"Olfr531","olfactory receptor 531"
"4","ENSMUSG00000063881",2.69639078483265,4.51509737551294,76.0040540943018,2.830829538417e-18,1.03985805044518e-15,155,99,79,576,1321,560,"Olfr376","olfactory receptor 376"
"5","ENSMUSG00000046493",2.51293531810771,3.41053540516767,59.3825266517604,1.29816648194145e-14,3.57644865774869e-12,64,47,56,273,478,310,"Olfr1352","olfactory receptor 1352"
"6","ENSMUSG00000094858",2.76078141793748,3.1404044479899,58.1821730202167,2.38934461964802e-14,5.26611554170424e-12,50,37,31,189,475,258,"Olfr1297","olfactory receptor 1297"
"7","ENSMUSG00000075141",3.54627042638762,1.59454377470826,57.5118499007725,3.35949191310198e-14,5.71222740393886e-12,11,6,7,72,147,99,"Olfr1160","olfactory receptor 1160"
"8","ENSMUSG00000093920",2.18333011297857,3.90176611673923,57.1709579652267,3.99527557880637e-14,5.71222740393886e-12,105,106,77,372,770,357,"Olfr463","olfactory receptor 463"
"9","ENSMUSG00000062782",2.0197834023341,4.74988353376617,57.0977455729373,4.14680755276868e-14,5.71222740393886e-12,251,209,126,647,1201,731,"Olfr527","olfactory receptor 527"
"11","ENSMUSG00000050742",3.01828963398508,2.08039541809406,50.6793273845507,1.08759094313528e-12,1.33169468815009e-10,14,15,15,62,253,133,"Olfr164","olfactory receptor 164"
"12","ENSMUSG00000096695",2.64616945149118,2.72750328652998,50.2897963696093,1.32637410000455e-12,1.46166425820501e-10,37,27,31,163,346,175,"Olfr196","olfactory receptor 196"
"14","ENSMUSG00000042774",2.54473253544978,2.35343217700495,46.0119053953482,1.1753654512078e-11,1.17750247930091e-09,23,32,24,151,251,119,"Olfr1353","olfactory receptor 1353"
"16","ENSMUSG00000049362",2.85257504781494,1.78593930709978,43.7925863885109,3.65085343203017e-11,3.14179973311707e-09,23,12,10,91,166,96,"Olfr173","olfactory receptor 173"
"17","ENSMUSG00000050158",3.1384904899449,2.06938128295758,43.7630876659124,3.70629732581868e-11,3.14179973311707e-09,26,11,9,89,233,124,"Olfr165","olfactory receptor 165"
"18","ENSMUSG00000047960",2.79662077614888,2.92217831335377,43.5637982971924,4.10360522819742e-11,3.23012354390968e-09,34,24,40,197,471,157,"Olfr186","olfactory receptor 186"
"19","ENSMUSG00000043357",2.63201747428414,1.83561211266705,42.5204252598897,6.99479498012451e-11,5.13884271206481e-09,18,13,20,96,139,111,"Olfr187","olfactory receptor 187"
"20","ENSMUSG00000096069",2.11837133957942,3.11079900018594,40.469939731013,1.99664365934301e-10,1.3751883203725e-08,79,57,41,244,436,182,"Olfr61","olfactory receptor 61"
"21","ENSMUSG00000050818",2.10912029911114,3.26828455176161,37.2946189375434,1.01564458702687e-09,6.58376667590359e-08,92,76,35,225,454,256,"Olfr330","olfactory receptor 330"
"22","ENSMUSG00000090894",1.64397425179892,4.64977647278047,35.5681764334737,2.46278242972333e-09,1.50777013197506e-07,283,226,153,538,1221,581,"Olfr110","olfactory receptor 110"
"24","ENSMUSG00000063137",2.55280061502097,1.76967853802984,35.3241484436188,2.79149319239994e-09,1.61906605159196e-07,25,19,9,76,196,80,"Olfr177","olfactory receptor 177"
"25","ENSMUSG00000072707",2.1365618807769,3.38376006547971,33.107958304858,8.7181158101202e-09,4.80368181137623e-07,86,72,41,186,714,207,"Olfr31","olfactory receptor 31"
"32","ENSMUSG00000075176",2.45955827109101,1.31187551030353,27.3162287676474,1.72755384227695e-07,9.06554444852e-06,15,6,19,63,98,72,"Olfr1085","olfactory receptor 1085"
"35","ENSMUSG00000096840",1.60825770864507,4.00622902887395,26.9662625126676,2.07037825148527e-07,1.03707128778944e-05,198,116,118,370,741,361,"Olfr136","olfactory receptor 136"
"37","ENSMUSG00000096320",2.39709124022888,1.74614019217319,26.2862440235408,2.94377983659429e-07,1.4104545130117e-05,32,16,10,67,155,103,"Olfr1471","olfactory receptor 1471"
"38","ENSMUSG00000044560",2.28980695800695,1.00231127623639,25.6988368631984,3.99067503650336e-07,1.83238495426113e-05,9,15,10,42,84,60,"Olfr1302","olfactory receptor 1302"
"46","ENSMUSG00000066671",1.36668643378197,4.02798214221758,23.177856588154,1.47688177991698e-06,6.51009488587405e-05,201,165,127,378,747,326,"Olfr220","olfactory receptor 220"
"47","ENSMUSG00000096485",2.14561397127459,1.16965026605525,22.4128976986757,2.19892388140812e-06,9.32005429735288e-05,14,11,16,45,110,57,"Olfr1466","olfactory receptor 1466"
"54","ENSMUSG00000068818",2.63977417760596,0.962862932536017,19.6672816789436,9.21659727351757e-06,0.000363166697135417,23,3,6,51,106,38,"Olfr1132","olfactory receptor 1132"
"55","ENSMUSG00000096273",2.01407260468429,0.893620772129434,19.6650296223428,9.22746598892168e-06,0.000363166697135417,14,11,12,44,71,51,"Olfr1474","olfactory receptor 1474"
"56","ENSMUSG00000047969",1.81295870391219,1.95365902026671,19.1686044737771,1.19665443453036e-05,0.000454728685121537,50,30,16,87,166,99,"Olfr1093","olfactory receptor 1093"
"62","ENSMUSG00000040328",1.54875962251113,3.79997385407667,18.0238162140281,2.18158532905555e-05,0.000801369010873072,91,137,112,230,997,191,"Olfr56","olfactory receptor 56"
"66","ENSMUSG00000060765",1.61921307140157,1.83624745956137,17.611405705744,2.7095838896761e-05,0.000963213369813891,44,40,15,102,135,77,"Olfr325","olfactory receptor 325"
"82","ENSMUSG00000110621",4.51315676586876,-1.43881814966662,14.37820667525,0.000149522851545185,0.00514919320008731,1,0,0,12,15,4,"Olfr837","olfactory receptor 837"
"84","ENSMUSG00000049168",1.05093269320976,4.88266168715677,14.3023482218658,0.000155670565233746,0.00516005184737041,448,335,252,609,1480,477,"Olfr449","olfactory receptor 449"
"85","ENSMUSG00000094422",1.48922767068649,2.26828919286207,14.2601130995465,0.000159203051552263,0.00516005184737041,42,32,58,106,199,107,"Olfr205","olfactory receptor 205"
"89","ENSMUSG00000062245",1.32142211553241,2.41582054449928,13.8779540158286,0.000195073324428596,0.00614202295772322,59,58,42,102,260,107,"Olfr170","olfactory receptor 170"
"107","ENSMUSG00000043314",1.02630788045799,4.6897523925315,12.4816851990022,0.00041096129556631,0.0125799818809465,500,290,186,533,1105,494,"Olfr30","olfactory receptor 30"
"115","ENSMUSG00000057997",1.15650526418682,2.68520272182544,11.7964264556481,0.000593445235636173,0.0176750445857044,79,79,53,125,293,127,"Olfr541","olfactory receptor 541"
"125","ENSMUSG00000075064",-5.929820905774,-1.46004352563858,11.2515398409133,0.000795569888199514,0.0230715267577859,32,0,0,0,0,0,"Olfr1506","olfactory receptor 1506"
"128","ENSMUSG00000066122",1.51429831703481,1.44838629898544,11.1047051576284,0.00086108977665749,0.0243313059968347,37,21,16,45,128,66,"Olfr45","olfactory receptor 45"
"131","ENSMUSG00000093839",1.43489566916485,1.63804414809437,10.8484087215655,0.000988806911914078,0.026605364457717,36,61,7,70,144,52,"Olfr462","olfactory receptor 462"
"132","ENSMUSG00000071629",1.36289908605143,1.34871492230375,10.8464474412438,0.000989854757501269,0.026605364457717,28,20,23,43,85,77,"Olfr1477","olfactory receptor 1477"
"149","ENSMUSG00000075193",2.57579159446541,-0.513434972481733,10.1163215809168,0.00146962014663079,0.0385600333711222,2,10,0,16,32,12,"Olfr1051","olfactory receptor 1051"
"166","ENSMUSG00000048197",3.50558058224904,-1.47071684312853,9.45702968255864,0.00210341410607719,0.0539061010441178,0,0,2,3,15,10,"Olfr1153","olfactory receptor 1153"
"203","ENSMUSG00000063823",1.12273819251247,1.66865071311853,8.41702179494047,0.00371724195455646,0.0931000144073004,52,39,19,73,144,49,"Olfr532","olfactory receptor 532"
"208","ENSMUSG00000050030",0.998935724999833,2.11827981252081,8.26905928132174,0.00403263956728188,0.0987548622921029,64,66,30,109,173,69,"Olfr728","olfactory receptor 728"
"212","ENSMUSG00000060057",1.44098670994084,0.663682821888287,8.15030616829626,0.00430538915706361,0.103142148936611,14,13,13,24,87,28,"Olfr193","olfactory receptor 193"
"253","ENSMUSG00000075212",-3.57305609780666,-1.97268786752144,7.5821575199243,0.00589488427982175,0.138216222901353,5,2,9,0,1,0,"Olfr154","olfactory receptor 154"
"263","ENSMUSG00000075137",3.01580953202961,-1.68609410961199,7.42816753754873,0.00642106958655813,0.14741705592473,1,1,0,3,9,10,"Olfr1163","olfactory receptor 1163"
"268","ENSMUSG00000075174",1.23949141655499,1.1203520989515,7.33446196598171,0.00676449241215184,0.152132053840639,24,15,24,29,89,57,"Olfr1087","olfactory receptor 1087"
"277","ENSMUSG00000073953",-1.18144448950565,1.33874380711736,7.2470737269579,0.00710166500878002,0.156520696793512,90,51,47,23,54,18,"Olfr596","olfactory receptor 596"
"279","ENSMUSG00000054054",0.787589295959538,4.97001289628625,7.21011726575875,0.00724937577724141,0.156643374637648,536,337,353,524,1356,593,"Olfr309","olfactory receptor 309"
"282","ENSMUSG00000100923",-3.02004286099462,-1.76141614188016,7.15554197296804,0.00747327095151429,0.158375857472476,11,2,7,0,1,1,"Olfr10","olfactory receptor 10"
